match_id,season,round,timestamp,status,home_team,away_team,home_lineup_strength_rating,away_lineup_strength_rating,home_lineup_strength_mv,away_lineup_strength_mv,home_D1_log_mv,home_D1_name,home_D1_rating,home_D2_log_mv,home_D2_name,home_D2_rating,home_D3_log_mv,home_D3_name,home_D3_rating,home_D4_log_mv,home_D4_name,home_D4_rating,home_D5_log_mv,home_D5_name,home_D5_rating,home_F1_log_mv,home_F1_name,home_F1_rating,home_F2_log_mv,home_F2_name,home_F2_rating,home_F3_log_mv,home_F3_name,home_F3_rating,home_G1_log_mv,home_G1_name,home_G1_rating,home_M1_log_mv,home_M1_name,home_M1_rating,home_M2_log_mv,home_M2_name,home_M2_rating,home_M3_log_mv,home_M3_name,home_M3_rating,home_M4_log_mv,home_M4_name,home_M4_rating,home_M5_log_mv,home_M5_name,home_M5_rating,home_M6_log_mv,home_M6_name,home_M6_rating,away_D1_log_mv,away_D1_name,away_D1_rating,away_D2_log_mv,away_D2_name,away_D2_rating,away_D3_log_mv,away_D3_name,away_D3_rating,away_D4_log_mv,away_D4_name,away_D4_rating,away_D5_log_mv,away_D5_name,away_D5_rating,away_F1_log_mv,away_F1_name,away_F1_rating,away_F2_log_mv,away_F2_name,away_F2_rating,away_F3_log_mv,away_F3_name,away_F3_rating,away_G1_log_mv,away_G1_name,away_G1_rating,away_M1_log_mv,away_M1_name,away_M1_rating,away_M2_log_mv,away_M2_name,away_M2_rating,away_M3_log_mv,away_M3_name,away_M3_rating,away_M4_log_mv,away_M4_name,away_M4_rating,away_M5_log_mv,away_M5_name,away_M5_rating,away_M6_log_mv,away_M6_name,away_M6_rating
8684160,2019-2020,31.0,2020-06-24 17:00,Ended,Wolverhampton,Bournemouth,6.9927,6.9061,14.9528,15.3231,13.561,W. Boly,7.02,14.152,C. Coady,6.8,14.152,R. Saiss,7.07,,,,,,,15.251,R. Jiménez,7.22,15.857,A. Traoré,7.27,17.479,D. Jota,6.98,,R. Patrício,6.71,16.994,R. Neves,6.97,14.221,M. Doherty,6.94,14.691,J. Otto,6.76,13.171,J. Moutinho,7.17,,,,,,,16.613,N. Aké,7.02,14.691,J. Stacey,6.78,12.676,S. Cook,7.02,13.152,A. Smith,6.74,,,,15.483,C. Wilson,6.86,,,,,,,16.349,A. Ramsdale,6.93,16.433,L. Cook,6.7,15.817,J. Lerma,6.87,15.803,P. Billing,7.05,16.213,D. Brooks,6.95,,J. Stanislas,7.04,,,
8684157,2019-2020,31.0,2020-06-24 17:00,Ended,Newcastle United,Aston Villa,6.8926,6.8229,14.525,15.2912,,J. Manquillo,6.68,,F. Fernández,6.95,,D. Rose,6.96,14.457,J. Lascelles,6.97,,,,17.281,Joelinton,6.78,15.979,M. Almirón,6.76,,,,13.494,M. Dúbravka,6.85,16.186,A. Saint-Maximin,6.83,13.541,J. Shelvey,7.22,11.884,M. Ritchie,7.0,13.377,I. Hayden,6.81,,,,,,,15.274,T. Mings,6.87,13.528,K. Hause,6.87,14.979,M. Targett,6.92,17.426,E. Konsa,6.67,,,,13.688,M. Samatta,6.8,15.226,M. Trézéguet,6.69,13.665,A. E. Ghazi,6.87,13.743,Ø. Nyland,6.4,17.074,J. Grealish,7.27,16.49,J. McGinn,7.05,17.111,D. Luiz,6.65,,,,,,,,,
8684158,2019-2020,31.0,2020-06-24 17:00,Ended,Manchester United,Sheffield United,7.1181,6.7998,16.1505,12.4211,15.573,V. Lindelöf,6.86,16.056,L. Shaw,6.98,16.186,H. Maguire,7.09,16.86,A. Wan-Bissaka,7.08,,,,15.573,A. Martial,6.97,,,,,,,15.009,D. De Gea,6.81,15.464,P. Pogba,7.4,17.426,B. Fernandes,7.72,17.453,M. Rashford,6.99,14.346,N. Matić,7.05,17.707,M. Greenwood,7.36,,,,,P. Jagielka,7.1,,C. Basham,6.98,13.162,J. Robinson,7.15,,,,,,,10.779,D. McGoldrick,6.72,11.951,L. Mousset,6.72,,,,11.608,S. Moore,5.3,14.557,J. Lundstram,6.92,14.457,G. Baldock,6.82,11.562,E. Stevens,6.89,12.543,O. Norwood,7.14,11.17,J. Fleck,7.08,,,
8684159,2019-2020,31.0,2020-06-24 17:00,Ended,Norwich City,Everton,6.7377,6.8641,13.7763,15.436,14.457,J. Lewis,6.55,15.176,M. Aarons,6.57,15.445,B. Godfrey,6.8,,T. Klose,7.01,,,,12.388,J. Drmić,6.7,,,,,,,,T. Krul,6.85,13.071,K. McLean,6.95,14.914,O. Duda,7.27,11.775,L. Rupp,6.25,12.983,O. Hernández,6.36,,A. Tettey,6.81,,,,12.692,S. Coleman,6.82,14.979,M. Holgate,6.93,15.817,L. Digne,7.31,15.124,M. Keane,6.98,,,,16.601,D. Calvert-Lewin,6.91,17.111,Richarlison,6.92,,,,16.594,J. Pickford,6.81,14.947,T. Davies,6.66,13.561,Bernard,6.7,17.074,A. Iwobi,6.95,15.297,A. Gomes,6.52,,,,,,
8684161,2019-2020,31.0,2020-06-24 19:15,Ended,Liverpool,Crystal Palace,7.1713,6.8758,16.2058,13.0068,16.365,A. Robertson,7.04,18.092,T. Alexander-Arnold,7.32,16.739,V. van Dijk,7.36,16.49,J. Gomez,7.03,,,,15.405,R. Firmino,7.23,15.703,S. Mané,7.28,17.183,M. Salah,7.51,16.744,Alisson,7.03,14.604,J. Henderson,7.19,14.648,G. Wijnaldum,6.9,16.292,Fabinho,7.01,,,,,,,,,,12.874,P. v. Aanholt,6.96,,M. Sakho,6.9,,G. Cahill,6.99,12.56,J. Ward,6.79,,,,14.457,J. Ayew,6.8,,,,,,,,W. Hennessey,6.74,10.736,J. McCarthy,6.99,,J. McArthur,6.8,13.218,A. Townsend,6.96,15.251,W. Zaha,6.84,11.951,C. Kouyaté,6.86,,,
8684162,2019-2020,31.0,2020-06-25 17:00,Ended,Burnley,Watford,6.8067,6.8656,14.3118,14.4016,12.468,M. Lowton,6.88,13.039,B. Mee,7.02,15.79,J. Tarkowski,7.07,14.557,C. Taylor,6.73,,,,13.611,M. Vydra,6.75,12.644,J. Rodriguez,6.76,,,,15.718,N. Pope,6.92,12.995,A. Westwood,6.95,17.074,D. McNeil,6.91,16.013,J. Brownhill,6.1,13.521,J. Cork,6.77,,,,,,,13.641,K. Femenía,6.77,13.795,C. Dawson,6.85,14.078,A. Masina,6.92,13.665,C. Kabasele,6.8,,,,15.251,D. Welbeck,6.98,11.951,T. Deeney,7.05,,,,,B. Foster,6.74,15.52,W. Hughes,6.79,,T. Cleverley,6.82,17.312,I. Sarr,6.87,,É. Capoue,6.93,,,,,,
8684167,2019-2020,32.0,2020-06-27 11:30,Ended,Aston Villa,Wolverhampton,6.8247,6.9529,15.196,14.8795,13.528,K. Hause,6.87,15.274,T. Mings,6.86,17.426,E. Konsa,6.69,14.979,M. Targett,6.9,,,,15.226,K. Davis,6.75,13.688,M. Samatta,6.74,,,,13.743,Ø. Nyland,6.47,,C. Hourihane,7.18,17.074,J. Grealish,7.27,13.911,M. Nakamba,6.69,17.111,D. Luiz,6.65,,,,,,,14.152,R. Saiss,7.08,13.561,W. Boly,7.03,14.152,C. Coady,6.81,,,,,,,15.251,R. Jiménez,7.22,17.479,D. Jota,6.97,,,,,R. Patrício,6.72,14.221,M. Doherty,6.94,15.124,L. Dendoncker,6.82,16.994,R. Neves,6.96,14.691,J. Otto,6.77,13.171,J. Moutinho,7.17,,,
8684169,2019-2020,32.0,2020-06-28 15:30,Ended,Watford,Southampton,6.8413,6.8925,14.429,14.7751,13.641,K. Femenía,6.77,14.078,A. Masina,6.92,,C. Cathcart,6.81,13.795,C. Dawson,6.86,,,,11.951,T. Deeney,7.05,,,,,,,,B. Foster,6.74,15.52,W. Hughes,6.79,13.561,R. Pereyra,6.67,15.573,A. Doucouré,6.88,,É. Capoue,6.93,17.312,I. Sarr,6.84,,,,14.346,J. Vestergaard,6.88,16.176,J. Bednarek,6.79,,R. Bertrand,6.76,16.309,K. Walker-Peters,6.96,,,,,S. Long,6.94,15.039,D. Ings,7.04,,,,12.707,A. McCarthy,6.67,15.384,W. Smallbone,6.85,15.502,J. Ward-Prowse,7.03,13.514,O. Romeu,6.94,13.998,N. Redmond,6.94,,,,,,
8684168,2019-2020,32.0,2020-06-29 19:00,Ended,Crystal Palace,Burnley,6.9102,6.8385,13.3471,14.4166,,S. Dann,6.95,12.56,J. Ward,6.79,,G. Cahill,6.98,12.874,P. v. Aanholt,6.96,,,,14.457,J. Ayew,6.8,,,,,,,12.972,V. Guaita,7.0,11.951,C. Kouyaté,6.86,13.218,A. Townsend,6.96,15.251,W. Zaha,6.84,13.494,L. Milivojević,7.08,,J. McArthur,6.79,,,,,P. Bardsley,6.88,13.039,B. Mee,7.02,15.79,J. Tarkowski,7.08,14.557,C. Taylor,6.74,,,,13.611,M. Vydra,6.73,17.074,D. McNeil,6.93,,,,15.718,N. Pope,6.93,12.995,A. Westwood,6.95,11.849,E. Pieters,6.85,16.013,J. Brownhill,6.35,13.521,J. Cork,6.77,,,,,,
8684177,2019-2020,32.0,2020-06-30 19:15,Ended,Brighton & Hove Albion,Manchester United,6.8825,7.1116,15.1371,16.1505,13.082,S. Duffy,7.06,12.722,M. Montoya,6.74,15.464,D. Burn,6.79,15.226,L. Dunk,7.02,,,,18.348,A. Mac Allister,6.8,14.691,A. Connolly,6.85,,,,14.457,M. Ryan,6.8,,D. Pröpper,6.74,15.803,T. Lamptey,7.3,16.44,Y. Bissouma,6.77,,D. Stephens,6.84,,,,,,,15.573,V. Lindelöf,6.87,16.186,H. Maguire,7.09,16.056,L. Shaw,6.98,16.86,A. Wan-Bissaka,7.09,,,,15.573,A. Martial,6.99,,,,,,,15.009,D. De Gea,6.81,17.426,B. Fernandes,7.6,15.464,P. Pogba,7.41,14.346,N. Matić,7.05,17.453,M. Rashford,7.0,17.707,M. Greenwood,7.33,,,
8684171,2019-2020,32.0,2020-07-01 17:00,Ended,Arsenal,Norwich City,6.9433,6.7446,15.4094,14.0918,12.278,D. Luiz,7.13,15.672,S. Kolašinac,6.78,,S. Mustafi,7.08,,,,,,,15.483,A. Lacazette,7.18,14.88,P. Aubameyang,7.13,16.55,R. Nelson,6.6,16.483,E. Martínez,6.85,14.771,H. Bellerín,6.81,16.176,G. Xhaka,7.12,15.857,K. Tierney,6.76,15.944,D. Ceballos,6.94,,,,,,,,A. Tettey,6.8,14.457,J. Lewis,6.52,15.445,B. Godfrey,6.8,15.176,M. Aarons,6.6,,,,12.972,T. Pukki,6.89,,,,,,,,T. Krul,6.85,12.301,T. Trybull,6.6,16.619,E. Buendía,7.2,15.009,T. Cantwell,6.7,11.775,L. Rupp,6.3,13.071,K. McLean,6.93,,,
8684170,2019-2020,32.0,2020-07-01 17:00,Ended,Everton,Leicester City,6.9014,6.9399,15.6386,15.5661,12.692,S. Coleman,6.82,14.979,M. Holgate,6.94,15.817,L. Digne,7.31,15.124,M. Keane,7.0,,,,17.111,Richarlison,6.92,16.601,D. Calvert-Lewin,6.92,,,,16.594,J. Pickford,6.81,17.074,A. Iwobi,6.96,15.297,A. Gomes,6.53,12.794,G. Sigurðsson,7.1,17.943,A. Gordon,6.6,,,,,,,15.64,Ç. Söyüncü,7.03,16.333,J. Justin,6.88,,J. Evans,7.0,16.222,B. Chilwell,6.79,,,,13.785,J. Vardy,7.09,,,,,,,12.676,K. Schmeichel,6.86,16.056,W. Ndidi,7.02,,M. Albrighton,6.88,17.371,H. Barnes,6.91,14.557,D. Praet,6.75,17.453,Y. Tielemans,7.1,,,
8684172,2019-2020,32.0,2020-07-01 17:00,Ended,Bournemouth,Newcastle United,6.8137,6.8466,15.4763,15.1782,13.152,A. Smith,6.74,16.613,N. Aké,7.02,16.86,L. Kelly,6.3,12.676,S. Cook,7.02,,,,14.152,J. King,6.92,17.453,D. Solanke,6.71,,,,16.349,A. Ramsdale,6.92,15.817,J. Lerma,6.87,15.803,P. Billing,7.05,16.213,D. Brooks,6.93,15.151,A. Danjuma,6.48,,,,,,,14.457,J. Lascelles,6.97,,J. Manquillo,6.67,14.286,E. Krafth,6.47,,F. Fernández,6.95,,,,,D. Gayle,6.86,,,,,,,13.494,M. Dúbravka,6.84,13.541,J. Shelvey,7.22,16.186,A. Saint-Maximin,6.86,16.66,S. Longstaff,6.76,17.281,Joelinton,6.77,15.52,N. Bentaleb,6.95,,,
8684176,2019-2020,32.0,2020-07-01 19:15,Ended,West Ham United,Chelsea,6.8734,7.0494,14.9062,15.5351,16.148,I. Diop,6.88,,R. Fredericks,6.8,11.951,A. Ogbonna,6.85,13.082,A. Cresswell,6.76,,,,13.494,M. Antonio,6.94,,,,,,,12.468,Ł. Fabiański,6.84,17.342,J. Bowen,7.12,18.552,D. Rice,6.91,16.267,T. Souček,6.6,13.816,M. Lanzini,7.17,15.944,P. Fornals,6.72,,,,16.077,A. Christensen,7.02,16.333,A. Rüdiger,6.99,14.221,M. Alonso,7.11,13.911,C. Azpilicueta,7.16,,,,16.365,T. Abraham,6.92,13.082,Willian,7.46,17.974,C. Pulišić,6.9,15.817,K. Arrizabalaga,6.74,16.49,M. Kovačić,6.97,15.297,N. Kanté,7.14,15.32,R. Barkley,7.15,,,,,,,,,
8684175,2019-2020,32.0,2020-07-02 17:00,Ended,Sheffield United,Tottenham Hotspur,6.9028,6.9963,13.9126,15.5144,13.998,J. Egan,6.91,13.162,J. Robinson,7.03,,C. Basham,6.95,,,,,,,14.809,O. McBurnie,6.79,10.779,D. McGoldrick,6.7,,,,17.183,D. Henderson,7.06,12.543,O. Norwood,7.13,13.561,B. Osborn,6.92,11.562,E. Stevens,6.87,17.074,S. Berge,6.76,14.457,G. Baldock,6.81,,,,14.078,S. Aurier,7.04,15.342,B. Davies,7.03,16.733,D. Sánchez,6.9,15.656,E. Dier,6.99,,,,18.078,H. Kane,7.4,,,,,,,13.785,H. Lloris,6.98,16.739,H. M. Son,7.09,16.497,G. Lo Celso,6.91,16.365,S. Bergwijn,7.03,14.809,L. Moura,6.83,12.578,M. Sissoko,6.74,,,
8684174,2019-2020,32.0,2020-07-02 19:15,Ended,Manchester City,Liverpool,7.1807,7.1785,16.1709,16.2058,16.056,A. Laporte,7.12,17.183,E. García,6.93,14.648,K. Walker,7.06,13.561,B. Mendy,6.93,,,,16.86,G. Jesus,7.32,,,,,,,16.44,Ederson,6.85,18.035,Rodri,7.27,15.009,İ. Gündoğan,7.26,18.146,P. Foden,7.44,15.384,R. Sterling,7.13,16.556,K. De Bruyne,7.68,,,,18.092,T. Alexander-Arnold,7.32,16.365,A. Robertson,7.04,16.49,J. Gomez,7.03,16.739,V. van Dijk,7.36,,,,15.703,S. Mané,7.29,17.183,M. Salah,7.52,15.405,R. Firmino,7.22,16.744,Alisson,7.02,14.648,G. Wijnaldum,6.9,16.292,Fabinho,7.07,14.604,J. Henderson,7.19,,,,,,,,,
8692237,2019-2020,33.0,2020-07-04 11:30,Ended,Norwich City,Brighton & Hove Albion,6.7996,6.8482,14.3818,15.5525,15.445,B. Godfrey,6.79,14.457,J. Lewis,6.52,15.176,M. Aarons,6.58,,T. Klose,7.01,,,,12.388,J. Drmić,6.6,,,,,,,,T. Krul,6.82,14.914,O. Duda,7.25,12.983,O. Hernández,6.38,16.619,E. Buendía,7.16,,A. Tettey,6.79,13.071,K. McLean,6.9,,,,15.803,T. Lamptey,6.85,15.226,L. Dunk,7.01,15.803,A. Webster,6.91,15.464,D. Burn,6.76,,,,15.226,N. Maupay,6.81,14.691,A. Connolly,6.82,,,,14.457,M. Ryan,6.79,16.86,L. Trossard,6.82,,D. Pröpper,6.73,16.44,Y. Bissouma,6.79,,A. Mooy,7.03,,,,,,
8692232,2019-2020,33.0,2020-07-04 14:00,Ended,Leicester City,Crystal Palace,6.9487,6.9062,15.4461,13.7464,,J. Evans,7.0,16.333,J. Justin,6.83,15.64,Ç. Söyüncü,7.02,,,,,,,15.672,A. Pérez,6.85,13.785,J. Vardy,7.09,15.176,K. Iheanacho,7.0,12.676,K. Schmeichel,6.86,,M. Albrighton,6.88,17.453,Y. Tielemans,7.1,16.222,B. Chilwell,6.79,16.056,W. Ndidi,7.01,,,,,,,12.56,J. Ward,6.8,,M. Sakho,6.9,,G. Cahill,6.98,12.874,P. v. Aanholt,6.96,,,,14.286,C. Benteke,7.07,,,,,,,12.972,V. Guaita,7.0,13.494,L. Milivojević,7.08,15.251,W. Zaha,6.84,14.457,J. Ayew,6.8,14.078,J. Riedewald,6.76,,J. McArthur,6.79,,,
8692233,2019-2020,33.0,2020-07-04 14:00,Ended,Manchester United,Bournemouth,7.1389,6.8089,16.1505,15.704,16.86,A. Wan-Bissaka,7.09,16.056,L. Shaw,6.98,15.573,V. Lindelöf,6.87,16.186,H. Maguire,7.1,,,,15.573,A. Martial,6.98,,,,,,,15.009,D. De Gea,6.82,15.464,P. Pogba,7.4,14.346,N. Matić,7.05,17.426,B. Fernandes,7.75,17.453,M. Rashford,7.0,17.707,M. Greenwood,7.49,,,,13.152,A. Smith,6.74,16.86,L. Kelly,6.15,16.613,N. Aké,7.02,13.998,D. Rico,6.99,,,,17.453,D. Solanke,6.69,14.152,J. King,6.92,,,,16.349,A. Ramsdale,6.89,16.213,D. Brooks,6.91,16.433,L. Cook,6.69,15.817,J. Lerma,6.87,,J. Stanislas,7.04,,,,,,
8692236,2019-2020,33.0,2020-07-04 16:30,Ended,Wolverhampton,Arsenal,6.9822,6.9542,14.7172,15.6151,14.152,C. Coady,6.81,13.561,W. Boly,7.02,14.152,R. Saiss,7.08,,,,,,,15.857,A. Traoré,7.27,15.251,R. Jiménez,7.21,,,,,R. Patrício,6.72,15.124,L. Dendoncker,6.84,13.171,J. Moutinho,7.18,14.691,J. Otto,6.77,14.221,M. Doherty,6.94,16.994,R. Neves,6.96,,,,12.278,D. Luiz,7.13,15.672,S. Kolašinac,6.79,,S. Mustafi,7.07,,,,,,,18.728,B. Saka,6.89,14.88,P. Aubameyang,7.15,16.619,E. Nketiah,6.74,16.483,E. Martínez,6.96,16.176,G. Xhaka,7.12,13.514,C. Soares,6.88,15.944,D. Ceballos,6.99,15.857,K. Tierney,6.76,,,,,,
8692229,2019-2020,33.0,2020-07-04 19:00,Ended,Chelsea,Watford,7.0776,6.8228,15.5942,14.369,17.786,R. James,7.15,16.077,A. Christensen,7.01,13.911,C. Azpilicueta,7.16,15.274,K. Zouma,6.98,,,,17.974,C. Pulišić,6.89,13.082,Willian,7.47,13.816,O. Giroud,7.2,15.817,K. Arrizabalaga,6.72,15.32,R. Barkley,7.14,17.183,M. Mount,6.99,15.297,N. Kanté,7.14,,,,,,,,,,,A. Mariappa,6.65,13.665,C. Kabasele,6.8,13.795,C. Dawson,6.85,13.641,K. Femenía,6.75,,,,11.951,T. Deeney,7.04,,,,,,,,B. Foster,6.73,15.52,W. Hughes,6.79,13.494,N. Chalobah,6.82,,É. Capoue,6.93,17.312,I. Sarr,6.8,15.573,A. Doucouré,6.88,,,
8692234,2019-2020,33.0,2020-07-05 11:00,Ended,Burnley,Sheffield United,6.8686,6.9069,14.2378,13.9126,,P. Bardsley,6.88,14.557,C. Taylor,6.75,15.79,J. Tarkowski,7.08,12.128,K. Long,6.99,,,,12.644,J. Rodriguez,6.76,13.611,M. Vydra,6.75,,,,15.718,N. Pope,6.94,16.013,J. Brownhill,6.67,17.074,D. McNeil,6.94,11.849,E. Pieters,6.85,12.995,A. Westwood,6.95,,,,,,,13.162,J. Robinson,6.97,,C. Basham,6.95,13.998,J. Egan,6.92,,,,,,,14.809,O. McBurnie,6.83,10.779,D. McGoldrick,6.71,,,,17.183,D. Henderson,7.04,13.561,B. Osborn,6.7,11.562,E. Stevens,6.87,12.543,O. Norwood,7.12,14.457,G. Baldock,6.81,17.074,S. Berge,7.05,,,
8692235,2019-2020,33.0,2020-07-05 13:15,Ended,Newcastle United,West Ham United,6.8449,6.8924,14.8251,14.9062,,F. Fernández,6.95,,J. Manquillo,6.69,14.286,E. Krafth,6.51,14.457,J. Lascelles,6.97,,,,,D. Gayle,6.86,,,,,,,13.494,M. Dúbravka,6.83,17.281,Joelinton,6.75,16.186,A. Saint-Maximin,6.94,13.377,I. Hayden,6.81,15.979,M. Almirón,6.77,13.541,J. Shelvey,7.22,,,,13.082,A. Cresswell,6.75,16.148,I. Diop,6.87,,R. Fredericks,6.8,11.951,A. Ogbonna,6.85,,,,13.494,M. Antonio,6.95,,,,,,,12.468,Ł. Fabiański,6.84,15.944,P. Fornals,6.71,17.342,J. Bowen,7.17,13.816,M. Lanzini,7.16,16.267,T. Souček,6.8,18.552,D. Rice,6.91,,,
8692230,2019-2020,33.0,2020-07-05 15:30,Ended,Liverpool,Aston Villa,7.1464,6.8211,15.9291,15.669,18.092,T. Alexander-Arnold,7.32,16.49,J. Gomez,7.0,16.365,A. Robertson,7.03,16.739,V. van Dijk,7.35,,,,13.171,D. Origi,6.84,15.703,S. Mané,7.28,17.183,M. Salah,7.51,16.744,Alisson,7.0,14.221,A. Oxlade-Chamberlain,7.22,16.292,Fabinho,7.06,14.221,N. Keïta,7.0,,,,,,,,,,17.426,E. Konsa,6.69,,N. Taylor,6.58,15.274,T. Mings,6.85,13.528,K. Hause,6.87,,,,15.226,K. Davis,6.77,17.074,J. Grealish,7.27,,,,,P. Reina,6.77,17.111,D. Luiz,6.67,15.226,M. Trézéguet,6.67,13.665,A. E. Ghazi,6.88,16.49,J. McGinn,7.02,,,,,,
8692231,2019-2020,33.0,2020-07-05 18:00,Ended,Southampton,Manchester City,6.8525,7.1524,14.6553,16.3921,14.152,J. Stephens,6.77,16.176,J. Bednarek,6.79,,R. Bertrand,6.76,16.309,K. Walker-Peters,6.95,,,,15.039,D. Ings,7.06,15.92,C. Adams,6.55,,,,12.707,A. McCarthy,6.66,13.998,N. Redmond,6.94,13.514,O. Romeu,6.95,13.236,S. Armstrong,6.89,15.502,J. Ward-Prowse,7.04,,,,,,,16.556,O. Zinchenko,7.1,16.186,J. Cancelo,7.17,17.183,E. García,6.95,16.056,A. Laporte,7.13,,,,15.79,R. Mahrez,7.23,16.86,G. Jesus,7.31,15.384,R. Sterling,7.13,16.44,Ederson,6.86,,D. Silva,7.39,17.074,B. Silva,7.25,,Fernandinho,7.17,,,,,,,,,
8692238,2019-2020,33.0,2020-07-06 19:00,Ended,Tottenham Hotspur,Everton,6.9982,6.9048,15.3216,15.3663,15.342,B. Davies,7.03,,T. Alderweireld,7.13,15.656,E. Dier,6.99,14.078,S. Aurier,7.04,,,,14.809,L. Moura,6.82,16.739,H. M. Son,7.08,18.078,H. Kane,7.39,13.785,H. Lloris,6.98,15.656,H. Winks,6.83,16.497,G. Lo Celso,6.94,12.578,M. Sissoko,6.74,,,,,,,,,,14.979,M. Holgate,6.95,15.817,L. Digne,7.31,12.692,S. Coleman,6.83,15.124,M. Keane,7.0,,,,16.601,D. Calvert-Lewin,6.91,17.111,Richarlison,6.93,,,,16.594,J. Pickford,6.81,15.297,A. Gomes,6.52,14.947,T. Davies,6.65,17.074,A. Iwobi,6.96,12.794,G. Sigurðsson,7.1,,,,,,
8692246,2019-2020,34.0,2020-07-07 17:00,Ended,Watford,Norwich City,6.8562,6.7445,14.5318,14.6087,13.665,C. Kabasele,6.8,13.795,C. Dawson,6.85,14.078,A. Masina,6.9,13.641,K. Femenía,6.75,,,,11.951,T. Deeney,7.04,,,,,,,,B. Foster,6.73,,É. Capoue,6.92,15.52,W. Hughes,6.8,15.251,D. Welbeck,6.97,15.573,A. Doucouré,6.88,17.312,I. Sarr,6.78,,,,15.176,M. Aarons,6.6,15.445,B. Godfrey,6.8,,T. Klose,7.01,14.457,J. Lewis,6.53,,,,12.972,T. Pukki,6.87,,,,,,,,T. Krul,6.81,,M. Stiepermann,6.48,16.619,E. Buendía,7.16,12.983,O. Hernández,6.46,,A. Tettey,6.8,,M. Vrančić,6.67,,,
8692245,2019-2020,34.0,2020-07-07 17:00,Ended,Crystal Palace,Chelsea,6.9134,7.0529,13.4805,15.7262,12.874,P. v. Aanholt,6.95,,S. Dann,6.94,12.56,J. Ward,6.79,,G. Cahill,6.98,,,,14.286,C. Benteke,7.07,,,,,,,12.972,V. Guaita,6.96,14.457,J. Ayew,6.8,15.251,W. Zaha,6.83,,J. McArthur,6.79,13.494,L. Milivojević,7.08,11.951,C. Kouyaté,6.86,,,,17.786,R. James,7.16,16.077,A. Christensen,7.01,13.911,C. Azpilicueta,7.16,15.274,K. Zouma,6.98,,,,13.082,Willian,7.47,13.816,O. Giroud,7.2,17.974,C. Pulišić,6.93,15.817,K. Arrizabalaga,6.74,15.32,R. Barkley,7.15,17.183,M. Mount,6.97,16.749,B. Gilmour,6.8,,,,,,,,,
8692240,2019-2020,34.0,2020-07-08 17:00,Ended,Manchester City,Newcastle United,7.2645,6.8615,16.5087,14.5051,16.556,O. Zinchenko,7.1,16.607,J. Stones,7.04,16.186,J. Cancelo,7.3,13.911,N. Otamendi,7.23,,,,18.146,P. Foden,7.54,16.86,G. Jesus,7.28,15.79,R. Mahrez,7.23,16.44,Ederson,6.86,16.556,K. De Bruyne,7.69,18.035,Rodri,7.26,,D. Silva,7.39,,,,,,,,,,14.286,E. Krafth,6.54,,D. Rose,6.97,,F. Fernández,6.95,13.816,D. Yedlin,6.75,,,,17.281,Joelinton,6.75,13.541,J. Shelvey,7.23,,,,13.494,M. Dúbravka,6.84,15.52,N. Bentaleb,6.96,11.884,M. Ritchie,7.01,15.151,V. Lazaro,6.4,15.573,F. Schär,7.1,,,,,,
8692241,2019-2020,34.0,2020-07-08 17:00,Ended,West Ham United,Burnley,6.8679,6.8652,14.9157,14.2378,16.148,I. Diop,6.87,,R. Fredericks,6.79,13.082,A. Cresswell,6.76,11.951,A. Ogbonna,6.85,,,,13.494,M. Antonio,6.95,,,,,,,12.468,Ł. Fabiański,6.84,16.267,T. Souček,6.9,13.911,A. Yarmolenko,6.95,18.552,D. Rice,6.92,15.944,P. Fornals,6.67,17.342,J. Bowen,7.06,,,,,P. Bardsley,6.88,14.557,C. Taylor,6.73,15.79,J. Tarkowski,7.09,12.128,K. Long,7.0,,,,12.644,J. Rodriguez,6.77,13.611,M. Vydra,6.7,,,,15.718,N. Pope,6.93,11.849,E. Pieters,6.85,17.074,D. McNeil,6.93,16.013,J. Brownhill,6.67,12.995,A. Westwood,6.95,,,,,,
8692239,2019-2020,34.0,2020-07-08 17:00,Ended,Sheffield United,Wolverhampton,6.9245,6.9876,13.9913,14.9528,,C. Basham,6.95,13.998,J. Egan,6.94,,J. O'Connell,6.95,,,,,,,14.809,O. McBurnie,6.87,10.736,B. Sharp,6.78,,,,17.183,D. Henderson,7.03,17.074,S. Berge,7.01,13.561,B. Osborn,6.85,11.562,E. Stevens,6.87,12.543,O. Norwood,7.12,14.457,G. Baldock,6.82,,,,13.561,W. Boly,7.01,14.152,C. Coady,6.81,14.152,R. Saiss,7.06,,,,,,,15.251,R. Jiménez,7.21,15.857,A. Traoré,7.24,17.479,D. Jota,6.96,,R. Patrício,6.72,14.221,M. Doherty,6.94,14.691,J. Otto,6.77,16.994,R. Neves,6.97,13.171,J. Moutinho,7.17,,,,,,
